source,result,term_name,term_id,adjusted_p_value,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,intersections
GO:BP,,regulation of mononuclear cell proliferation,GO:0032944,0.009496128,2.022453435,234,146,8,18092,"ENSG00000019582,ENSG00000204592,ENSG00000196126,ENSG00000231389,ENSG00000004468,ENSG00000136235,ENSG00000102524,ENSG00000131203"
GO:BP,,leukocyte chemotaxis,GO:0030595,0.009496128,2.022453435,234,146,8,18092,"ENSG00000110492,ENSG00000019582,ENSG00000163739,ENSG00000169429,ENSG00000173432,ENSG00000143546,ENSG00000006210,ENSG00000120129"
GO:BP,,positive regulation of hydrogen peroxide biosynthetic process,GO:0010729,0.009496409,2.022440601,5,146,2,18092,"ENSG00000140274,ENSG00000198712"
GO:BP,,apoptotic process,GO:0006915,0.009858389,2.006194065,2018,146,30,18092,"ENSG00000126709,ENSG00000165949,ENSG00000157601,ENSG00000121858,ENSG00000119917,ENSG00000110492,ENSG00000019582,ENSG00000119922,ENSG00000176046,ENSG00000115415,ENSG00000132530,ENSG00000188313,ENSG00000185507,ENSG00000189060,ENSG00000078081,ENSG00000055332,ENSG00000160710,ENSG00000177606,ENSG00000067066,ENSG00000164054,ENSG00000004468,ENSG00000100906,ENSG00000175197,ENSG00000143546,ENSG00000131203,ENSG00000006210,ENSG00000087074,ENSG00000124256,ENSG00000140464,ENSG00000120129"
GO:BP,,T cell activation,GO:0042110,0.010180434,1.992233721,495,146,12,18092,"ENSG00000110492,ENSG00000019582,ENSG00000204592,ENSG00000134321,ENSG00000196126,ENSG00000231389,ENSG00000133710,ENSG00000136235,ENSG00000102524,ENSG00000131203,ENSG00000089692,ENSG00000152518"
GO:BP,,regulation of angiogenesis,GO:0045765,0.010655398,1.972430338,362,146,10,18092,"ENSG00000110492,ENSG00000115415,ENSG00000125730,ENSG00000140105,ENSG00000067066,ENSG00000133710,ENSG00000169429,ENSG00000136235,ENSG00000006210,ENSG00000140464"
GO:BP,,response to cold,GO:0009409,0.011100397,1.954661499,51,146,4,18092,"ENSG00000198712,ENSG00000170345,ENSG00000137198,ENSG00000100906"
GO:BP,,aerobic respiration,GO:0009060,0.011178091,1.951632346,89,146,5,18092,"ENSG00000198804,ENSG00000198888,ENSG00000198938,ENSG00000198712,ENSG00000198886"
GO:BP,,regulation of cytokine production involved in immune response,GO:0002718,0.011178091,1.951632346,89,146,5,18092,"ENSG00000130303,ENSG00000019582,ENSG00000204592,ENSG00000134321,ENSG00000107201"
GO:BP,,cellular response to interleukin-1,GO:0071347,0.011439573,1.941590189,186,146,7,18092,"ENSG00000100911,ENSG00000240065,ENSG00000117228,ENSG00000169429,ENSG00000100906,ENSG00000006210,ENSG00000124256"
GO:BP,,regulation of vasculature development,GO:1901342,0.011507063,1.939035509,367,146,10,18092,"ENSG00000110492,ENSG00000115415,ENSG00000125730,ENSG00000140105,ENSG00000067066,ENSG00000133710,ENSG00000169429,ENSG00000136235,ENSG00000006210,ENSG00000140464"
GO:BP,,cellular response to dsRNA,GO:0071359,0.011507063,1.939035509,23,146,3,18092,"ENSG00000185745,ENSG00000107201,ENSG00000115267"
GO:BP,,PERK-mediated unfolded protein response,GO:0036499,0.011507063,1.939035509,23,146,3,18092,"ENSG00000169429,ENSG00000175197,ENSG00000087074"
GO:BP,,regulation of translation in response to stress,GO:0043555,0.011507063,1.939035509,23,146,3,18092,"ENSG00000055332,ENSG00000087074,ENSG00000140464"
GO:BP,,cellular response to tumor necrosis factor,GO:0071356,0.011896878,1.924566983,305,146,9,18092,"ENSG00000115415,ENSG00000100911,ENSG00000240065,ENSG00000117228,ENSG00000169429,ENSG00000100906,ENSG00000102524,ENSG00000006210,ENSG00000152518"
GO:BP,,negative regulation of molecular function,GO:0044092,0.011926411,1.923490217,1226,146,21,18092,"ENSG00000126709,ENSG00000130303,ENSG00000185745,ENSG00000119922,ENSG00000176046,ENSG00000125730,ENSG00000057149,ENSG00000140105,ENSG00000078081,ENSG00000149131,ENSG00000138496,ENSG00000160710,ENSG00000177606,ENSG00000067066,ENSG00000133710,ENSG00000100906,ENSG00000175197,ENSG00000163840,ENSG00000087074,ENSG00000140464,ENSG00000120129"
GO:BP,,regulation of hydrolase activity,GO:0051336,0.01245217,1.904754961,1318,146,22,18092,"ENSG00000126709,ENSG00000121858,ENSG00000130303,ENSG00000185745,ENSG00000089127,ENSG00000111335,ENSG00000188313,ENSG00000111331,ENSG00000100911,ENSG00000135114,ENSG00000125730,ENSG00000057149,ENSG00000078081,ENSG00000149131,ENSG00000055332,ENSG00000240065,ENSG00000177606,ENSG00000133710,ENSG00000143546,ENSG00000006210,ENSG00000087074,ENSG00000140464"
GO:BP,,negative regulation of cell adhesion,GO:0007162,0.012583309,1.900205126,308,146,9,18092,"ENSG00000110492,ENSG00000019582,ENSG00000196126,ENSG00000117228,ENSG00000136235,ENSG00000131203,ENSG00000006210,ENSG00000089692,ENSG00000120129"
GO:BP,,immune response-regulating cell surface receptor signaling pathway,GO:0002768,0.012623862,1.898807776,511,146,12,18092,"ENSG00000188313,ENSG00000100911,ENSG00000196126,ENSG00000170345,ENSG00000240065,ENSG00000177606,ENSG00000198502,ENSG00000231389,ENSG00000204287,ENSG00000117228,ENSG00000004468,ENSG00000173702"
GO:BP,,response to muscle stretch,GO:0035994,0.012689002,1.89657253,24,146,3,18092,"ENSG00000170345,ENSG00000177606,ENSG00000100906"
GO:BP,,antigen processing and presentation of endogenous antigen,GO:0019883,0.012689002,1.89657253,24,146,3,18092,"ENSG00000019582,ENSG00000204592,ENSG00000168394"
GO:BP,,regulation of type III interferon production,GO:0034344,0.012723329,1.895399242,6,146,2,18092,"ENSG00000107201,ENSG00000115267"
GO:BP,,negative regulation of DNA binding,GO:0043392,0.012723329,1.895399242,54,146,4,18092,"ENSG00000177606,ENSG00000067066,ENSG00000100906,ENSG00000175197"
GO:BP,,detection of virus,GO:0009597,0.012723329,1.895399242,6,146,2,18092,"ENSG00000107201,ENSG00000115267"
GO:BP,,type III interferon production,GO:0034343,0.012723329,1.895399242,6,146,2,18092,"ENSG00000107201,ENSG00000115267"
GO:BP,,positive regulation of hypersensitivity,GO:0002885,0.012723329,1.895399242,6,146,2,18092,"ENSG00000204592,ENSG00000125730"
GO:BP,,peptide antigen assembly with MHC protein complex,GO:0002501,0.012723329,1.895399242,6,146,2,18092,"ENSG00000196126,ENSG00000204287"
GO:BP,,phosphorylation,GO:0016310,0.012723329,1.895399242,2157,146,31,18092,"ENSG00000198786,ENSG00000198804,ENSG00000019582,ENSG00000198695,ENSG00000212907,ENSG00000176046,ENSG00000198763,ENSG00000173193,ENSG00000198888,ENSG00000198727,ENSG00000125730,ENSG00000134326,ENSG00000057149,ENSG00000198938,ENSG00000198712,ENSG00000140105,ENSG00000196126,ENSG00000228253,ENSG00000055332,ENSG00000138646,ENSG00000138496,ENSG00000198899,ENSG00000198886,ENSG00000160710,ENSG00000170581,ENSG00000177606,ENSG00000173432,ENSG00000136235,ENSG00000006210,ENSG00000140464,ENSG00000120129"
GO:BP,,immune response-regulating signaling pathway,GO:0002764,0.01273727,1.894923656,514,146,12,18092,"ENSG00000188313,ENSG00000100911,ENSG00000196126,ENSG00000170345,ENSG00000240065,ENSG00000177606,ENSG00000198502,ENSG00000231389,ENSG00000204287,ENSG00000117228,ENSG00000004468,ENSG00000173702"
GO:BP,,leukocyte cell-cell adhesion,GO:0007159,0.012841354,1.891389177,376,146,10,18092,"ENSG00000110492,ENSG00000019582,ENSG00000204592,ENSG00000196126,ENSG00000231389,ENSG00000136235,ENSG00000143546,ENSG00000102524,ENSG00000131203,ENSG00000089692"
GO:BP,,response to dsRNA,GO:0043331,0.013292963,1.8763782,55,146,4,18092,"ENSG00000185745,ENSG00000107201,ENSG00000115267,ENSG00000100906"
GO:BP,,regulation of cell activation,GO:0050865,0.013292963,1.8763782,666,146,14,18092,"ENSG00000110492,ENSG00000019582,ENSG00000204592,ENSG00000188313,ENSG00000196126,ENSG00000231389,ENSG00000133710,ENSG00000004468,ENSG00000136235,ENSG00000102524,ENSG00000131203,ENSG00000006210,ENSG00000089692,ENSG00000152518"
GO:BP,,integrated stress response signaling,GO:0140467,0.013582562,1.867018289,25,146,3,18092,"ENSG00000169429,ENSG00000175197,ENSG00000087074"
GO:BP,,negative regulation of leukocyte activation,GO:0002695,0.013582562,1.867018289,195,146,7,18092,"ENSG00000110492,ENSG00000019582,ENSG00000196126,ENSG00000136235,ENSG00000131203,ENSG00000006210,ENSG00000089692"
GO:BP,,positive regulation of neutrophil chemotaxis,GO:0090023,0.013582562,1.867018289,25,146,3,18092,"ENSG00000110492,ENSG00000019582,ENSG00000169429"
GO:BP,,regulation of cell communication,GO:0010646,0.014197001,1.84780339,3600,146,45,18092,"ENSG00000126709,ENSG00000121858,ENSG00000130303,ENSG00000110492,ENSG00000019582,ENSG00000176046,ENSG00000115415,ENSG00000173193,ENSG00000188313,ENSG00000134321,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000125730,ENSG00000173821,ENSG00000025708,ENSG00000057149,ENSG00000196126,ENSG00000055332,ENSG00000240065,ENSG00000138496,ENSG00000137628,ENSG00000160710,ENSG00000177606,ENSG00000184979,ENSG00000101347,ENSG00000067066,ENSG00000123240,ENSG00000164054,ENSG00000117228,ENSG00000169429,ENSG00000004468,ENSG00000173432,ENSG00000100906,ENSG00000175197,ENSG00000136235,ENSG00000143546,ENSG00000006210,ENSG00000087074,ENSG00000152778,ENSG00000124256,ENSG00000140464,ENSG00000110446,ENSG00000120129,ENSG00000112343"
GO:BP,,regulation of cell population proliferation,GO:0042127,0.014375872,1.842365794,1798,146,27,18092,"ENSG00000185885,ENSG00000119917,ENSG00000130303,ENSG00000110492,ENSG00000019582,ENSG00000204592,ENSG00000176046,ENSG00000115415,ENSG00000057149,ENSG00000140105,ENSG00000196126,ENSG00000055332,ENSG00000170581,ENSG00000177606,ENSG00000163739,ENSG00000205420,ENSG00000231389,ENSG00000180573,ENSG00000169429,ENSG00000004468,ENSG00000100906,ENSG00000136235,ENSG00000102524,ENSG00000131203,ENSG00000006210,ENSG00000140464,ENSG00000120129"
GO:BP,,regulation of lymphocyte activation,GO:0051249,0.014494416,1.838799276,524,146,12,18092,"ENSG00000110492,ENSG00000019582,ENSG00000204592,ENSG00000196126,ENSG00000231389,ENSG00000133710,ENSG00000004468,ENSG00000136235,ENSG00000102524,ENSG00000131203,ENSG00000089692,ENSG00000152518"
GO:BP,,leukocyte activation,GO:0045321,0.014745815,1.831331219,1346,146,22,18092,"ENSG00000130303,ENSG00000110492,ENSG00000019582,ENSG00000204592,ENSG00000188313,ENSG00000134321,ENSG00000125730,ENSG00000057149,ENSG00000196126,ENSG00000177606,ENSG00000163739,ENSG00000231389,ENSG00000133710,ENSG00000169429,ENSG00000004468,ENSG00000136235,ENSG00000143546,ENSG00000102524,ENSG00000131203,ENSG00000006210,ENSG00000089692,ENSG00000152518"
GO:BP,,negative regulation of leukocyte cell-cell adhesion,GO:1903038,0.014745815,1.831331219,145,146,6,18092,"ENSG00000110492,ENSG00000019582,ENSG00000196126,ENSG00000136235,ENSG00000131203,ENSG00000089692"
GO:BP,,regulation of production of molecular mediator of immune response,GO:0002700,0.014745815,1.831331219,145,146,6,18092,"ENSG00000130303,ENSG00000019582,ENSG00000204592,ENSG00000134321,ENSG00000107201,ENSG00000133710"
GO:BP,,regulation of response to interferon-gamma,GO:0060330,0.014745815,1.831331219,26,146,3,18092,"ENSG00000115415,ENSG00000173193,ENSG00000138496"
GO:BP,,regulation of interferon-gamma-mediated signaling pathway,GO:0060334,0.014745815,1.831331219,26,146,3,18092,"ENSG00000115415,ENSG00000173193,ENSG00000138496"
GO:BP,,positive regulation of cytokine production involved in immune response,GO:0002720,0.015484164,1.81011224,58,146,4,18092,"ENSG00000019582,ENSG00000204592,ENSG00000134321,ENSG00000107201"
GO:BP,,regulation of gene expression,GO:0010468,0.016319551,1.7872918,5162,146,59,18092,"ENSG00000165949,ENSG00000187608,ENSG00000130303,ENSG00000110492,ENSG00000019582,ENSG00000204592,ENSG00000176046,ENSG00000115415,ENSG00000173193,ENSG00000188313,ENSG00000134321,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000156587,ENSG00000125730,ENSG00000107201,ENSG00000140105,ENSG00000196126,ENSG00000170345,ENSG00000189060,ENSG00000115267,ENSG00000078081,ENSG00000055332,ENSG00000240065,ENSG00000138646,ENSG00000138496,ENSG00000160710,ENSG00000170581,ENSG00000177606,ENSG00000067066,ENSG00000124201,ENSG00000231389,ENSG00000133710,ENSG00000180573,ENSG00000010030,ENSG00000130813,ENSG00000117228,ENSG00000169429,ENSG00000004468,ENSG00000173432,ENSG00000100906,ENSG00000175197,ENSG00000101596,ENSG00000136235,ENSG00000163840,ENSG00000138035,ENSG00000143546,ENSG00000125740,ENSG00000131203,ENSG00000006210,ENSG00000123609,ENSG00000087074,ENSG00000089692,ENSG00000152518,ENSG00000124256,ENSG00000140464,ENSG00000130589,ENSG00000112343"
GO:BP,,MHC protein complex assembly,GO:0002396,0.016319551,1.7872918,7,146,2,18092,"ENSG00000196126,ENSG00000204287"
GO:BP,,positive regulation of myeloid leukocyte differentiation,GO:0002763,0.016319551,1.7872918,59,146,4,18092,"ENSG00000019582,ENSG00000196126,ENSG00000170345,ENSG00000177606"
GO:BP,,regulation of entry of bacterium into host cell,GO:2000535,0.016319551,1.7872918,7,146,2,18092,"ENSG00000205420,ENSG00000169429"
GO:BP,,positive regulation of hydrogen peroxide metabolic process,GO:0010726,0.016319551,1.7872918,7,146,2,18092,"ENSG00000140274,ENSG00000198712"
GO:BP,,regulation of signaling,GO:0023051,0.016624496,1.779251501,3636,146,45,18092,"ENSG00000126709,ENSG00000121858,ENSG00000130303,ENSG00000110492,ENSG00000019582,ENSG00000176046,ENSG00000115415,ENSG00000173193,ENSG00000188313,ENSG00000134321,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000125730,ENSG00000173821,ENSG00000025708,ENSG00000057149,ENSG00000196126,ENSG00000055332,ENSG00000240065,ENSG00000138496,ENSG00000137628,ENSG00000160710,ENSG00000177606,ENSG00000184979,ENSG00000101347,ENSG00000067066,ENSG00000123240,ENSG00000164054,ENSG00000117228,ENSG00000169429,ENSG00000004468,ENSG00000173432,ENSG00000100906,ENSG00000175197,ENSG00000136235,ENSG00000143546,ENSG00000006210,ENSG00000087074,ENSG00000152778,ENSG00000124256,ENSG00000140464,ENSG00000110446,ENSG00000120129,ENSG00000112343"
GO:BP,,negative regulation of cellular protein metabolic process,GO:0032269,0.016710318,1.777015274,1099,146,19,18092,"ENSG00000126709,ENSG00000187608,ENSG00000130303,ENSG00000173193,ENSG00000125730,ENSG00000057149,ENSG00000140105,ENSG00000078081,ENSG00000149131,ENSG00000055332,ENSG00000160710,ENSG00000177606,ENSG00000133710,ENSG00000130813,ENSG00000163840,ENSG00000087074,ENSG00000152518,ENSG00000140464,ENSG00000120129"
GO:BP,,regulation of myeloid cell differentiation,GO:0045637,0.016818055,1.77422424,264,146,8,18092,"ENSG00000187608,ENSG00000019582,ENSG00000115415,ENSG00000185507,ENSG00000196126,ENSG00000170345,ENSG00000177606,ENSG00000100906"
GO:BP,,T cell receptor signaling pathway,GO:0050852,0.016923819,1.771501631,205,146,7,18092,"ENSG00000100911,ENSG00000196126,ENSG00000240065,ENSG00000198502,ENSG00000231389,ENSG00000204287,ENSG00000117228"
GO:BP,,positive regulation of granulocyte chemotaxis,GO:0071624,0.017616598,1.754077952,28,146,3,18092,"ENSG00000110492,ENSG00000019582,ENSG00000169429"
GO:BP,,regulation of protein metabolic process,GO:0051246,0.018515514,1.732464216,2722,146,36,18092,"ENSG00000126709,ENSG00000187608,ENSG00000121858,ENSG00000130303,ENSG00000019582,ENSG00000176046,ENSG00000173193,ENSG00000100911,ENSG00000125730,ENSG00000057149,ENSG00000107201,ENSG00000140105,ENSG00000196126,ENSG00000078081,ENSG00000149131,ENSG00000055332,ENSG00000240065,ENSG00000138646,ENSG00000138496,ENSG00000160710,ENSG00000170581,ENSG00000177606,ENSG00000133710,ENSG00000130813,ENSG00000173432,ENSG00000100906,ENSG00000136235,ENSG00000013374,ENSG00000163840,ENSG00000143546,ENSG00000006210,ENSG00000123609,ENSG00000087074,ENSG00000152518,ENSG00000140464,ENSG00000120129"
GO:BP,,aging,GO:0007568,0.018626644,1.729865382,333,146,9,18092,"ENSG00000198804,ENSG00000170345,ENSG00000149131,ENSG00000198899,ENSG00000198886,ENSG00000177606,ENSG00000138035,ENSG00000006210,ENSG00000140464"
GO:BP,,protein K48-linked ubiquitination,GO:0070936,0.01891663,1.723156227,62,146,4,18092,"ENSG00000165949,ENSG00000163840,ENSG00000123609,ENSG00000112343"
GO:BP,,mitochondrial respiratory chain complex assembly,GO:0033108,0.019143252,1.717984278,105,146,5,18092,"ENSG00000198786,ENSG00000198695,ENSG00000198763,ENSG00000198888,ENSG00000198886"
GO:BP,,regulation of catalytic activity,GO:0050790,0.019143252,1.717984278,2428,146,33,18092,"ENSG00000126709,ENSG00000121858,ENSG00000130303,ENSG00000185745,ENSG00000019582,ENSG00000089127,ENSG00000176046,ENSG00000111335,ENSG00000188313,ENSG00000111331,ENSG00000100911,ENSG00000135114,ENSG00000125730,ENSG00000057149,ENSG00000140105,ENSG00000196126,ENSG00000078081,ENSG00000149131,ENSG00000055332,ENSG00000240065,ENSG00000138646,ENSG00000138496,ENSG00000160710,ENSG00000177606,ENSG00000163739,ENSG00000133710,ENSG00000173432,ENSG00000163840,ENSG00000143546,ENSG00000006210,ENSG00000087074,ENSG00000140464,ENSG00000120129"
GO:BP,,regulation of double-strand break repair via nonhomologous end joining,GO:2001032,0.019143252,1.717984278,29,146,3,18092,"ENSG00000138496,ENSG00000101596,ENSG00000163840"
GO:BP,,negative regulation of cellular process,GO:0048523,0.019373451,1.712793005,5208,146,59,18092,"ENSG00000185885,ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000121858,ENSG00000119917,ENSG00000130303,ENSG00000110492,ENSG00000019582,ENSG00000204592,ENSG00000176046,ENSG00000115415,ENSG00000173193,ENSG00000188313,ENSG00000134321,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000125730,ENSG00000173821,ENSG00000057149,ENSG00000140105,ENSG00000196126,ENSG00000189060,ENSG00000078081,ENSG00000149131,ENSG00000055332,ENSG00000240065,ENSG00000138496,ENSG00000160710,ENSG00000177606,ENSG00000163739,ENSG00000101347,ENSG00000205420,ENSG00000067066,ENSG00000124201,ENSG00000133710,ENSG00000180573,ENSG00000010030,ENSG00000123240,ENSG00000130813,ENSG00000117228,ENSG00000169429,ENSG00000004468,ENSG00000100906,ENSG00000175197,ENSG00000101596,ENSG00000136235,ENSG00000128383,ENSG00000163840,ENSG00000138035,ENSG00000125740,ENSG00000131203,ENSG00000006210,ENSG00000087074,ENSG00000089692,ENSG00000152518,ENSG00000140464,ENSG00000120129"
GO:BP,,regulation of cell death,GO:0010941,0.019698671,1.705563071,1754,146,26,18092,"ENSG00000126709,ENSG00000121858,ENSG00000119917,ENSG00000110492,ENSG00000019582,ENSG00000119922,ENSG00000176046,ENSG00000115415,ENSG00000185507,ENSG00000198712,ENSG00000170345,ENSG00000078081,ENSG00000055332,ENSG00000160710,ENSG00000177606,ENSG00000067066,ENSG00000004468,ENSG00000100906,ENSG00000175197,ENSG00000136235,ENSG00000143546,ENSG00000131203,ENSG00000006210,ENSG00000124256,ENSG00000140464,ENSG00000120129"
GO:BP,,positive regulation of multicellular organismal process,GO:0051240,0.019784815,1.703668001,1478,146,23,18092,"ENSG00000187608,ENSG00000110492,ENSG00000019582,ENSG00000204592,ENSG00000115415,ENSG00000134321,ENSG00000185507,ENSG00000125730,ENSG00000057149,ENSG00000107201,ENSG00000196126,ENSG00000170345,ENSG00000115267,ENSG00000055332,ENSG00000177606,ENSG00000231389,ENSG00000169429,ENSG00000004468,ENSG00000173432,ENSG00000175197,ENSG00000131203,ENSG00000006210,ENSG00000124256"
GO:BP,,positive regulation of DNA-binding transcription factor activity,GO:0051091,0.019784815,1.703668001,273,146,8,18092,"ENSG00000132274,ENSG00000107201,ENSG00000055332,ENSG00000067066,ENSG00000175197,ENSG00000143546,ENSG00000006210,ENSG00000112343"
GO:BP,,positive regulation of cellular metabolic process,GO:0031325,0.019784815,1.703668001,3361,146,42,18092,"ENSG00000121858,ENSG00000019582,ENSG00000176046,ENSG00000115415,ENSG00000173193,ENSG00000188313,ENSG00000140274,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000125730,ENSG00000057149,ENSG00000107201,ENSG00000198712,ENSG00000196126,ENSG00000170345,ENSG00000189060,ENSG00000055332,ENSG00000138496,ENSG00000170581,ENSG00000177606,ENSG00000067066,ENSG00000123240,ENSG00000169429,ENSG00000004468,ENSG00000173432,ENSG00000100906,ENSG00000175197,ENSG00000101596,ENSG00000136235,ENSG00000013374,ENSG00000163840,ENSG00000138035,ENSG00000143546,ENSG00000125740,ENSG00000006210,ENSG00000123609,ENSG00000087074,ENSG00000152518,ENSG00000140464,ENSG00000130589,ENSG00000112343"
GO:BP,,positive regulation of leukocyte proliferation,GO:0070665,0.019784815,1.703668001,157,146,6,18092,"ENSG00000130303,ENSG00000019582,ENSG00000204592,ENSG00000231389,ENSG00000004468,ENSG00000102524"
GO:BP,,angiogenesis,GO:0001525,0.019784815,1.703668001,627,146,13,18092,"ENSG00000110492,ENSG00000115415,ENSG00000125730,ENSG00000173821,ENSG00000025708,ENSG00000140105,ENSG00000177606,ENSG00000067066,ENSG00000133710,ENSG00000169429,ENSG00000136235,ENSG00000006210,ENSG00000140464"
GO:BP,,regulation by virus of viral protein levels in host cell,GO:0046719,0.019784815,1.703668001,8,146,2,18092,"ENSG00000185745,ENSG00000115415"
GO:BP,,synaptic vesicle budding from presynaptic endocytic zone membrane,GO:0016185,0.019784815,1.703668001,8,146,2,18092,"ENSG00000157601,ENSG00000183486"
GO:BP,,dynamin family protein polymerization involved in membrane fission,GO:0003373,0.019784815,1.703668001,8,146,2,18092,"ENSG00000157601,ENSG00000183486"
GO:BP,,negative regulation of regulatory T cell differentiation,GO:0045590,0.019784815,1.703668001,8,146,2,18092,"ENSG00000110492,ENSG00000089692"
GO:BP,,dynamin family protein polymerization involved in mitochondrial fission,GO:0003374,0.019784815,1.703668001,8,146,2,18092,"ENSG00000157601,ENSG00000183486"
GO:BP,,positive regulation of acute inflammatory response to antigenic stimulus,GO:0002866,0.019784815,1.703668001,8,146,2,18092,"ENSG00000204592,ENSG00000125730"
GO:BP,,regulation of leukocyte cell-cell adhesion,GO:1903037,0.019784815,1.703668001,339,146,9,18092,"ENSG00000110492,ENSG00000019582,ENSG00000204592,ENSG00000196126,ENSG00000231389,ENSG00000136235,ENSG00000102524,ENSG00000131203,ENSG00000089692"
GO:BP,,positive regulation of immune effector process,GO:0002699,0.019888802,1.701391372,214,146,7,18092,"ENSG00000019582,ENSG00000204592,ENSG00000134321,ENSG00000125730,ENSG00000107201,ENSG00000137628,ENSG00000089692"
GO:BP,,positive regulation of viral life cycle,GO:1903902,0.019888802,1.701391372,30,146,3,18092,"ENSG00000019582,ENSG00000196126,ENSG00000112343"
GO:BP,,negative regulation of viral transcription,GO:0032897,0.019888802,1.701391372,30,146,3,18092,"ENSG00000142089,ENSG00000177606,ENSG00000067066"
GO:BP,,response to cadmium ion,GO:0046686,0.020930336,1.679223803,65,146,4,18092,"ENSG00000125148,ENSG00000198727,ENSG00000170345,ENSG00000177606"
GO:BP,,regulation of interleukin-4 production,GO:0032673,0.021596632,1.66561397,31,146,3,18092,"ENSG00000204592,ENSG00000196126,ENSG00000175197"
GO:BP,,positive regulation of neutrophil migration,GO:1902624,0.021596632,1.66561397,31,146,3,18092,"ENSG00000110492,ENSG00000019582,ENSG00000169429"
GO:BP,,regulation of type 2 immune response,GO:0002828,0.021596632,1.66561397,31,146,3,18092,"ENSG00000019582,ENSG00000134321,ENSG00000131203"
GO:BP,,negative regulation of lymphocyte activation,GO:0051250,0.021619987,1.66514457,161,146,6,18092,"ENSG00000110492,ENSG00000019582,ENSG00000196126,ENSG00000136235,ENSG00000131203,ENSG00000089692"
GO:BP,,negative regulation of cell activation,GO:0050866,0.021619987,1.66514457,218,146,7,18092,"ENSG00000110492,ENSG00000019582,ENSG00000196126,ENSG00000136235,ENSG00000131203,ENSG00000006210,ENSG00000089692"
GO:BP,,cytokine production involved in immune response,GO:0002367,0.021624761,1.665048684,110,146,5,18092,"ENSG00000130303,ENSG00000019582,ENSG00000204592,ENSG00000134321,ENSG00000107201"
GO:BP,,regulation of cellular protein metabolic process,GO:0032268,0.022141724,1.654788575,2563,146,34,18092,"ENSG00000126709,ENSG00000187608,ENSG00000121858,ENSG00000130303,ENSG00000019582,ENSG00000176046,ENSG00000173193,ENSG00000100911,ENSG00000125730,ENSG00000057149,ENSG00000140105,ENSG00000196126,ENSG00000078081,ENSG00000149131,ENSG00000055332,ENSG00000138646,ENSG00000138496,ENSG00000160710,ENSG00000170581,ENSG00000177606,ENSG00000133710,ENSG00000130813,ENSG00000173432,ENSG00000100906,ENSG00000136235,ENSG00000013374,ENSG00000163840,ENSG00000143546,ENSG00000006210,ENSG00000123609,ENSG00000087074,ENSG00000152518,ENSG00000140464,ENSG00000120129"
GO:BP,,negative regulation of cell population proliferation,GO:0008285,0.022347659,1.650767964,800,146,15,18092,"ENSG00000185885,ENSG00000119917,ENSG00000176046,ENSG00000115415,ENSG00000140105,ENSG00000196126,ENSG00000055332,ENSG00000177606,ENSG00000163739,ENSG00000180573,ENSG00000169429,ENSG00000136235,ENSG00000131203,ENSG00000140464,ENSG00000120129"
GO:BP,,positive regulation of intracellular signal transduction,GO:1902533,0.022635541,1.645209114,1054,146,18,18092,"ENSG00000121858,ENSG00000130303,ENSG00000019582,ENSG00000176046,ENSG00000132274,ENSG00000196126,ENSG00000055332,ENSG00000137628,ENSG00000177606,ENSG00000164054,ENSG00000173432,ENSG00000175197,ENSG00000136235,ENSG00000143546,ENSG00000006210,ENSG00000152778,ENSG00000110446,ENSG00000112343"
GO:BP,,regulation of neutrophil chemotaxis,GO:0090022,0.023071534,1.63692352,32,146,3,18092,"ENSG00000110492,ENSG00000019582,ENSG00000169429"
GO:BP,,cornification,GO:0070268,0.023071534,1.63692352,112,146,5,18092,"ENSG00000171401,ENSG00000108244,ENSG00000205420,ENSG00000133710,ENSG00000186081"
GO:BP,,intracellular receptor signaling pathway,GO:0030522,0.023287122,1.632884179,284,146,8,18092,"ENSG00000185507,ENSG00000107201,ENSG00000115267,ENSG00000137628,ENSG00000067066,ENSG00000100906,ENSG00000140464,ENSG00000110446"
GO:BP,,response to lipopolysaccharide,GO:0032496,0.023610877,1.626887874,351,146,9,18092,"ENSG00000134326,ENSG00000170345,ENSG00000177606,ENSG00000163739,ENSG00000169429,ENSG00000100906,ENSG00000143546,ENSG00000131203,ENSG00000006210"
GO:BP,,regulation of hydrogen peroxide biosynthetic process,GO:0010728,0.023819811,1.623061688,9,146,2,18092,"ENSG00000140274,ENSG00000198712"
GO:BP,,cellular macromolecule catabolic process,GO:0044265,0.023819811,1.623061688,1237,146,20,18092,"ENSG00000165949,ENSG00000187608,ENSG00000176046,ENSG00000172183,ENSG00000111335,ENSG00000100911,ENSG00000156587,ENSG00000173821,ENSG00000189060,ENSG00000078081,ENSG00000240065,ENSG00000184979,ENSG00000175197,ENSG00000013374,ENSG00000163840,ENSG00000138035,ENSG00000152518,ENSG00000140464,ENSG00000130589,ENSG00000112343"
